,id,popularity,release_date,runtime,title,vote_average,vote_count,director,content,posters
3629,3028,0.805312,"Nov, 1982",1hr 27min,Jekyll and Hyde ... Together Again,4.6,5,Jerry Belson,comedy horror sciencefiction doublelife musical jekyllandhyde dr jekyll mark blankfield inhale white powder obnoxious southern californian comedy examine modern live chemistry markblankfield bessarmstrong kristaerrickson jerrybelson,https://image.tmdb.org/t/p/w500/k1PkapN7CByX5u443rtiYc9LL8J.jpg
3630,1024,8.753409,"Sep, 1994",1hr 39min,Heavenly Creatures,7.0,294,Peter Jackson,drama fantasy mother sex secret obsession literature nudity fantasy passion love friend murder independentfilm lesbian true relationship base true story juliet hulme pauline parker close friend share love fantasy literature conspire kill pauline mother try end girl intense obsessive relationship wingnutfilm miramaxfilm newzealandfilmcommission fontanaproduction secret world come crime believe melanielynskey katewinslet sarahpeirse peterjackson,https://image.tmdb.org/t/p/w500/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg
3631,343795,3.943706,"Sep, 2015",2hr 1min,90 Minutes in Heaven,5.4,40,Michael Polish,drama hospital church man involve horrific car crash pronounce dead come life hour half later claim see heaven emmettfurlafilm givingfilm hope live katebosworth haydenchristensen hudsonmeek michaelpolish,https://image.tmdb.org/t/p/w500/e3LKk8UdDyXDkov9k8iP2JJNChi.jpg
3632,45658,9.169411,"Oct, 2010",1hr 37min,Everything Must Go,6.0,208,Dan Rush,comedy drama romance alcohol arizona beer playboy independentfilm salesman pregnant repoman alcoholic relapse cause lose wife job hold yard sale lawn attempt start new neighbor key return form birdsongpicture imglobal lose good place find rebeccahall willferrell glennhowerton danrush,https://image.tmdb.org/t/p/w500/n4wMD3LHyo3nYZNWEOGLzgdyWjX.jpg
3633,16148,2.732031,"Jan, 1998",1hr 56min,Zero Effect,6.0,55,Jake Kasdan,comedy crime mystery thriller detective blackmail independentfilm daryl zero private investigator assistant steve arlo solve impossible crime puzzle master investigator work zero not know social skill write bad music drive arlo crazy late case zero find blackmail rich executive client will not tell castlerockentertainment columbiapicturescorporation manifestfilmcompany world private detective billpullman benstiller ryanoneal jakekasdan,https://image.tmdb.org/t/p/w500/yFALvZFwqnh5ESarNoVd5KtizCo.jpg
3634,4553,35.252056,"Feb, 2004",1hr 41min,The Machinist,7.3,1247,Brad Anderson,thriller drama factory insomnia postit machinist cleaningbathroomtile osha taunting manhole onearmedman torment departmentofmotorvehicles mothersday losingweight oldphotograph dostoevsky machinist story trevor reznik latheoperator die insomnia machine shop occupational hazard bad normal circumstance trevor risk compound fatigue trevor lose ability sleep ordinary insomnia filmaxentertainment castelaoproduccione canalespaña institutodelacinematografíaydelasartesaudiovisualesicaa icf little guilt go long way christianbale jenniferjasonleigh aitanasánchezgijón bradanderson,https://image.tmdb.org/t/p/w500/diAYqR4xdF9Hnj7qun6DEQhRrT2.jpg
3635,36351,6.063868,"Aug, 1992",1hr 43min,Light Sleeper,5.7,15,Paul Schrader,drama crime suicide drugdealer redemption addict existentialism drug dealer upscale clientele have moral problem go daily delivery reform addict get wife leave couple use delivery worry mental wellbeing effectiveness job kill woman apparently drugrelate incident finelinefeature liveentertainment sevenart carolcopicture good man deadly business way willemdafoe susansarandon danadelany paulschrader,https://image.tmdb.org/t/p/w500/9vOyeRXNIxosjL3lxWUAVmKmvBE.jpg
3636,245916,21.343093,"Oct, 2014",1hr 52min,Kill the Messenger,6.6,355,Michael Cuesta,thriller crime drama mystery biography reporter target vicious smear campaign drive point suicide expose cia role arm contra rebel nicaragua import cocaine california base true story journalist gary webb thecombine bluegrassfilm national secret jeremyrenner maryelizabethwinstead michaelsheen michaelcuesta,https://image.tmdb.org/t/p/w500/8gaNZiKZHvKCqMDByY00dUIV0YC.jpg
3637,27585,10.095184,"Dec, 2010",1hr 31min,Rabbit Hole,6.9,165,John Cameron Mitchell,drama lossofson trauma toy marriage grief memory cry parkinglot therapy carseat life happy couple turn upside young son die accident olympuspicture way nicolekidman aaroneckhart diannewiest johncameronmitchell,https://image.tmdb.org/t/p/w500/zTUQXwMn4ndt5AAcDvJCi14ZY2B.jpg
3638,1415,4.129165,"Sep, 2003",1hr 38min,Party Monster,5.9,58,Fenton Bailey,comedy drama crime newyork hotel basedonnovel birthday bath nightclub donut hallucination costume injection deathofafriend arrest police party friend independentfilm manmanrelationship money drug new york club scene 80 90 world like candycolore mirror ball playground step michael alig wannabe special watchful eye veteran club kid james st james alig quickly rise place contentfilm til death party sethgreen macaulayculkin chloësevigny fentonbailey,https://image.tmdb.org/t/p/w500/fAkq4jzFttRaxpIt7HhpsiFGhxI.jpg
3639,313922,30.001024,"Apr, 2016",1hr 35min,Green Room,6.7,683,Jeremy Saulnier,horror crime thriller skinhead heroin music coverup murder suspense gore ducttape swastika pitbull witnesstomurder meatcleaver bittenintheneck neonazi punkband fireextinguisher mumblegore killerdog maul boxcutter feedback micstand young punk rock band find trap secluded venue stumble horrific act violence filmscience broadgreenpicture way way antonyelchin imogenpoot aliashawkat jeremysaulnier,https://image.tmdb.org/t/p/w500/evZicaR7nXe4LiD9G6QYTorcJGO.jpg
3640,14474,6.759235,"Mar, 2006",1hr 28min,The Oh in Ohio,5.8,27,Billy Kent,comedy drama romance sex adultery depression infidelity nightclub nudity orgasm promise bikini guru love lesbian lust drug therapy pleasure priscilla jack appear perfect couple secret sexually frustrated separate hope resolve situation jack move bachelor pad begin affair student priscilla discover joy selfpleasure find unusual bedmate coldironpicture ambushentertainment avclubthe woman story climax parkerposey dannydevito paulrudd billykent,https://image.tmdb.org/t/p/w500/6UNjCz9wn7DzYzPu90NLZkzBDFs.jpg
3641,199933,1.731035,"Sep, 2014",1hr 39min,Atlas Shrugged Part III: Who is John Galt?,3.9,15,James Manera,drama sciencefiction mystery trilogy aynrand approach collapse nation economy quickly erode crime fear countryside government continue exert brutal force nation productive mysteriously vanish   leave wake despair man answer woman stand way stop control stop save swear life swear find atlas3production john galt ericallankramer robmorrow stephentobolowsky jamesmanera,https://image.tmdb.org/t/p/w500/wR7NM125F63zxECZKCVMzibkWpZ.jpg
3642,13685,11.700578,"Feb, 1996",1hr 31min,Bottle Rocket,6.8,281,Wes Anderson,comedy crime drama brotherbrotherrelationship robbery burglar languagebarrier motel independentfilm psychiatrichospital maid theft nervousbreakdown escapade laundryroom release mental hospital follow nervous breakdown directionless anthony join friend dignan far sane dignan hatch hairbraine scheme asyetunspecified crime spree involve boss supposedly legendary mr henry graciefilms columbiapicturescorporation criminal everyone get dream lukewilson owenwilson lumicavazos wesanderson,https://image.tmdb.org/t/p/w500/6E7mJ5wpzTFbYFbJvTzzZ8Til9C.jpg
3643,8744,2.388683,"Sep, 1996",1hr 37min,Albino Alligator,5.6,45,Kevin Spacey,crime drama thriller brotherbrotherrelationship bar gun hostage siege police suspense petty thief police believe major criminal chase basement bar hostage include bar employee rest movie deal cop lurk outside bar trio try hold situation inside miramaxfilm albinoalligatorproduction plan perfect crime go perfectly wrong mattdillon fayedunaway garysinise kevinspacey,https://image.tmdb.org/t/p/w500/3fVpR1afZKbvHlEU7DwAGU0KfKR.jpg
3644,38428,0.080704,"Aug, 2007",2hr 16min,"Gandhi, My Father",6.0,2,Feroz Abbas Khan,drama foreign history biography mahatmagandhi tragedy gandhi father producer anil kapoor director feroz abbas khan shed light gandhi person gandhi icon gandhi political career canvas film paint picture intricate complex strained relationship son harilal gandhi peoplehe father sonhe father darshanjariwala akshayekhanna bhumikachawla ferozabbaskhan,https://image.tmdb.org/t/p/w500/sFzo2Ss4PQfNUlrzeTfwoVp5ajE.jpg
3645,8847,0.888986,"Feb, 2008",1hr 57min,Standard Operating Procedure,6.6,14,Errol Morris,documentary prison prisoner jailguard prisoncell bagdad iraq photography detentioncamp torture soldier humiliation errol morris examine incident abuse torture suspect terrorist hand force abu ghraib prison sonypicturesclassic   javaldavis kendavis tonydiaz errolmorris,https://image.tmdb.org/t/p/w500/A8uczFmLlaGIRuzK6GyNi92gZEH.jpg
3646,39269,0.679351,"May, 1980",1hr 34min,Out of the Blue,6.5,17,Dennis Hopper,drama punk independentfilm comingofage teenagegirl alcoholicfather dennis hopper harddrinking truck driver lose control truck influence slam busload scream child serve year jail sentence hopper find daughter cebe linda manz love live grow rebellious punk backwater town having barely look junkie mon sharron farrell cebe hope normal family painfully prove doom desperately try hold hopper loose naturalistic style sympathetic critical attitude infuse drama painful power finally erupt devastating thrillle conclusion robsonstreet harrowing drama director easy rider dennishopper raymondburr sharonfarrell dennishopper,https://image.tmdb.org/t/p/w500/bEtGdr1Aq5SmrTrD4VP8ewss3ZQ.jpg
3647,46838,19.940245,"Jan, 2010",1hr 29min,Tucker and Dale vs Evil,7.3,847,Eli Craig,comedy horror cabin chainsaw hillbilly bodyinchipper cutoffjean hillbilly suspect killer group paranoid college kid camp near duos west virginian cabin body count climb fear confusion college kid try seek revenge pair edenrockmedia evil mess wrong hillbilly alantudyk tylerlabine katrinabowden elicraig,https://image.tmdb.org/t/p/w500/8shwLEDzajJGSfLgbpac8x8xn1U.jpg
3648,51384,1.286991,"Jan, 2008",1hr 32min,"Lovely, Still",6.2,13,Nicholas Fackler,drama romance independentfilm holiday fable tell story elderly man discover love time mysterious new unexpected lovely happen robert malone martinlandau ellenburstyn adamscott nicholasfackler,https://image.tmdb.org/t/p/w500/p5o2waFH3ioBOZuHKlx1kzk9Rdi.jpg
3649,56930,0.042442,"Dec, 1947",2hr 8min,Tycoon,6.6,4,Richard Wallace,action drama romance mountains engineer railroad ethic engineer johnny munroe enlist build railroad tunnel mountain reach mine task complicated ethic compromise fall love bosss daughter rkoradiopicture breathtake adventure   johnwayne laraineday cedrichardwicke richardwallace,https://image.tmdb.org/t/p/w500/kinlg9PjTwa6iCe0EdXDPBqUoRD.jpg
3650,41730,1.116206,"Jun, 1999",1hr 30min,Desert Blue,5.5,9,Morgan J. Freeman,comedy drama bomb fire fbi quarantine independentfilm waterpark bonfire explosive fourwheeler soda aqueduct beerbong gianticecreamcone academic obsess roadside attraction tvstar daughter finally discover world large ice cream cone centerpiece old goldrush town struggle stay map end stay long expect accident spill unknown cola ingredient highway spend day resident town include teenage girl love blow thing boy try alive father dream build beachside resort middle desert igniteentertainment hsxfilm ll want leave caseyaffleck katehudson brendansextoniii morganjfreeman,https://image.tmdb.org/t/p/w500/26J9IvtLB2N1HLLcupHabGtbvmr.jpg
3651,18442,3.05434,"Feb, 2004",1hr 35min,Decoys,4.7,33,Matthew Hastings,horror sciencefiction thriller luke roger couple college guy try lose virginity luke see unusual begin suspect girl campus not exactlyhuman seduce prey not kimpoirier stefanievonpfetten eliastoufexis matthewhasting,https://image.tmdb.org/t/p/w500/nieqSpywIW3J25cFC8mEUXF2FTk.jpg
3652,298312,38.94708,"Sep, 2015",1hr 34min,The Visit,6.0,1360,M. Night Shyamalan,horror thriller rapmusic pennsylvania brothersisterrelationship farm grandparent murder child independentfilm farmhouse singlemother violence oven foundfootage hideandseek diaper terrifying story brother sister send grandparent remote pennsylvania farm weeklong trip child discover elderly couple involve deeply disturbing chance get home grow small day blumhouseproduction blindingedgepicture love like grandparent oliviadejonge edoxenbould kathrynhahn mnightshyamalan,https://image.tmdb.org/t/p/w500/tpB9RXP9x7Rg59xCghPtOWnYJVl.jpg
3653,11600,3.792015,"Jan, 2007",1hr 30min,Redacted,6.2,37,Brian De Palma,drama war iraq iraqwar redact film write direct brian de palma fictional drama loosely base mahmudiyah killing iraq hdnetfilms thefilmfarm   izzydiaz robdevaney tyjone briandepalma,https://image.tmdb.org/t/p/w500/vtQHJynrYM4TF0ti96YsyIhox2H.jpg
3654,71547,0.219799,"Oct, 2004",1hr 35min,Fascination,3.8,4,Klaus Menzel,romance thriller beach murder young scott doherty adam garcia get suspicious mother jacqueline bisset plan d oliver vance stuart wilson soon husband untimely death scott investigate oliver pretty daughter kelly alice evans share scotts doubt upcoming nuptial way fall love kelly fatal explosion turn scotts life upside   evidence point murderer frame qualityfilmsentertainment   jacquelinebisset adamgarcia jamesnaughton klausmenzel,https://image.tmdb.org/t/p/w500/h9IsB1pv6U7H4bEUiKG92VXlNrn.jpg
3655,57876,7.794,"May, 2015",1hr 31min,Area 51,4.2,151,Oren Peli,horror thriller sciencefiction foundfootage area51 young conspiracy theorist attempt uncover mystery area 51 government secret location rumor host encounter alien being find hide facility expose unimaginable secret insurgepicture   reidwarner darrinbragg benrovner orenpeli,https://image.tmdb.org/t/p/w500/ochcUJTPQSfU5fDMA21y4xoDzeX.jpg
3656,77495,9.136965,"Oct, 2011",1hr 47min,Sleep Tight,7.0,202,Jaume Balagueró,thriller barcelonaspain blackmail concierge caretaker stalk apartmentbuilding peephole chloroform apartment concierge cesar miserable person believe bear ability happy result decide mission life hell majority tenant easy agitate clara prove hard cesar go creepy extreme young woman mentally break thing complicated twist relationship boyfriend marcos show filmaxentertainment castelaoproducciones cubica watch luistosar martaetura albertosanjuan jaumebalagueró,https://image.tmdb.org/t/p/w500/i44Mr6t3reXt7z28OMCPZTllRfr.jpg
